Method,Number of Days,Distance function,Days function,Base,RAI,RPC,Start day,End day,Test time,Test duration,File used,TPP,TNP,FPP,FNP
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,9861,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:50:01.852902,54.40910792350769,coletoressafra2223_31_23,6.875683440429075,0,43.66487516905793,10.093588632422282
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,1945,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:51:05.438376,63.585474729537964,coletoressafra2223_31_23,8.89007430714529,0,51.70504287140021,13.86186844540677
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,2607,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:52:08.048018,62.609641790390015,coletoressafra2223_31_23,8.224039896364825,0,48.48169468058149,8.285849792370684
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,8189,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:53:05.714773,57.65675711631775,coletoressafra2223_31_23,7.031961396840817,0,45.08898986230143,9.907531081457066
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,3811,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:54:08.444260,62.72848677635193,coletoressafra2223_31_23,8.053142768568838,0,48.48169468058149,9.469839348560171
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,7454,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:55:06.018167,57.57276272773743,coletoressafra2223_31_23,6.888369529948817,0,45.08898986230143,9.605499546053327
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,247,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:55:44.836350,38.818183183670044,coletoressafra2223_31_23,9.387975278614165,0,69.9363025885204,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,2108,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:56:47.417869,62.58151888847351,coletoressafra2223_31_23,8.178695626217161,0,49.526132152202706,11.977723080214846
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,138,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:57:17.393993,29.976123332977295,coletoressafra2223_31_23,9.726225064055301,0,75.83837590072231,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,39,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:57:40.443097,23.048102617263794,coletoressafra2223_31_23,10.482375260973008,0,83.14802220172837,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,2233,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:58:42.948019,62.502925634384155,coletoressafra2223_31_23,7.870294926756998,0,49.526132152202706,12.243965049693706
