Method,Number of Days,Distance function,Days function,Base,RAI,RPC,Start day,End day,Test time,Test duration,File used,TPP,TNP,FPP,FNP
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,500000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:50:07.679230,21.792057991027832,coletoressafra2122_31_23,2.943840712928926,0,61.950994457601034,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,50000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:50:32.532649,24.853419065475464,coletoressafra2223_31_23,3.471887364816918,0,62.97061818965034,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,500000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:50:59.229032,26.696382999420166,coletoressafra2223_31_23,2.79460893850732,0,58.092139592757775,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,73000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:51:39.196950,39.9679172039032,coletoressafra2021_31_23,2.7362327202134877,0,84.99508516475821,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,730000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:52:22.604459,43.40750980377197,coletoressafra2021_31_23,2.215104735506816,0,79.56739741695286,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,73000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:52:43.231626,20.627166986465454,coletoressafra2122_31_23,3.238991106531153,0,66.41834825501627,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,730000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:53:05.189142,21.957515716552734,coletoressafra2122_31_23,2.7877262898961868,0,60.234169475587464,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,73000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:53:30.291745,25.10260248184204,coletoressafra2223_31_23,3.27094618540883,0,62.41510473551494,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,730000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:53:57.399833,27.108088731765747,coletoressafra2223_31_23,2.629852869651944,0,56.98749756944108,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,29000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:54:34.999475,37.59964203834534,coletoressafra2021_31_23,2.8971259011247916,0,85.01043653026461,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,290000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:55:17.008511,42.00903534889221,coletoressafra2021_31_23,2.353262869030492,0,81.17307932645804,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,29000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:55:36.759914,19.75140357017517,coletoressafra2122_31_23,3.317262737782166,0,67.01459210914855,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,290000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:55:58.179265,21.419350385665894,coletoressafra2122_31_23,2.899524596068098,0,62.6448591536319,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,29000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:56:22.244489,24.065224647521973,coletoressafra2223_31_23,3.450758897185918,0,64.05141684615572,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,290000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:56:48.404395,26.140388250350952,coletoressafra2223_31_23,2.7888712592945883,0,59.824783099458,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,58000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:57:27.571584,39.16718935966492,coletoressafra2021_31_23,2.634581568371191,0,84.2715429196481,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,580000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:58:10.809337,43.22775650024414,coletoressafra2021_31_23,2.1377918514974272,0,80.47126437582489,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,58000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:58:31.132092,20.322755575180054,coletoressafra2122_31_23,3.1076564653506553,0,66.13892566350549,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,580000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:58:52.928912,21.796819925308228,coletoressafra2122_31_23,2.687144897623095,0,61.09645769483811,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,58000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:59:17.793992,24.86508011817932,coletoressafra2223_31_23,3.1645096831458766,0,62.95784842230635,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,580000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:59:44.644637,26.839837551116943,coletoressafra2223_31_23,2.5552403149128846,0,57.43592703426762,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,34000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:00:22.638187,37.993550300598145,coletoressafra2021_31_23,2.7049923326167122,0,85.06987987620174,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,340000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:01:05.015514,42.367326974868774,coletoressafra2021_31_23,2.175936620942694,0,80.92768203542079,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,34000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:01:24.887043,19.87152886390686,coletoressafra2122_31_23,3.124866011405167,0,67.51347841314252,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,340000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:01:46.395020,21.507977724075317,coletoressafra2122_31_23,2.7082119615820344,0,61.72348976839522,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,34000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:02:10.644959,24.24993872642517,coletoressafra2223_31_23,3.2286138639118627,0,63.491839709347055,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,340000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:02:37.011854,26.35689687728882,coletoressafra2223_31_23,2.603612298471721,0,59.06588984111731,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,45000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:03:16.618521,39.595672369003296,coletoressafra2021_31_23,2.5614573322604928,0,83.52018626622083,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,450000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:04:02.014862,45.39298987388611,coletoressafra2021_31_23,2.1103991147551144,0,81.86678649921052,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,45000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:04:22.911234,20.893583297729492,coletoressafra2122_31_23,2.999591944363493,0,66.51141084439458,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,450000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:04:45.205991,22.291707754135132,coletoressafra2122_31_23,2.6304585326904792,0,62.50883366144569,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,45000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:05:10.865001,25.655009746551514,coletoressafra2223_31_23,3.0834583403111786,0,62.5712981081484,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,450000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:05:38.558777,27.69179654121399,coletoressafra2223_31_23,2.514489286206575,0,58.587966025739235,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,19000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:06:16.881076,38.3193256855011,coletoressafra2021_31_23,2.696317132716026,0,84.25484627532781,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,190000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:07:00.403419,43.518532037734985,coletoressafra2021_31_23,2.193143177686594,0,82.25517629395321,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,19000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:07:20.470594,20.065444946289062,coletoressafra2122_31_23,3.066521901083887,0,67.32446831289086,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,190000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:07:42.394389,21.920178174972534,coletoressafra2122_31_23,2.688809740210414,0,64.03996913692903,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,19000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:08:06.920521,24.525127410888672,coletoressafra2223_31_23,3.2241829329589478,0,64.34553201542039,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,190000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:08:33.707512,26.78399157524109,coletoressafra2223_31_23,2.630634796789816,0,60.548595525340836,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,30000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:09:12.941632,39.231119871139526,coletoressafra2021_31_23,2.554377139158229,0,84.5749730714643,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,300000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:09:56.641116,43.69648361206055,coletoressafra2021_31_23,2.0614068107320516,0,81.13705825467314,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,30000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:10:17.267741,20.623624563217163,coletoressafra2122_31_23,2.9425935315944027,0,66.98853606374723,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,300000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:10:39.450790,22.18004870414734,coletoressafra2122_31_23,2.5589044815249586,0,62.3262558009236,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,30000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:11:04.581194,25.128402709960938,coletoressafra2223_31_23,3.0578390199046095,0,63.78852485842934,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,300000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:11:31.091364,26.507168292999268,coletoressafra2223_31_23,2.474258865270346,0,59.471072053688026,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,23000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:12:09.741138,38.64603590965271,coletoressafra2021_31_23,2.552636499800224,0,84.75778769975993,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,230000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:12:53.007116,43.2639696598053,coletoressafra2021_31_23,2.0934985654020783,0,81.82629764583841,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,23000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:13:13.379583,20.369468927383423,coletoressafra2122_31_23,2.9163645605035216,0,66.65500252570791,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,230000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:13:35.569338,22.186833381652832,coletoressafra2122_31_23,2.5703541091134907,0,63.77421530394873,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,23000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:14:00.839225,25.266881465911865,coletoressafra2223_31_23,3.0519360713877,0,64.50221480139821,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,230000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:14:28.257494,27.414766550064087,coletoressafra2223_31_23,2.504846283574449,0,60.22802939756667,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,68000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:15:10.280873,42.020374059677124,coletoressafra2021_31_23,2.2932873592544154,0,85.3872766458037,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,680000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:15:56.093456,45.81058359146118,coletoressafra2021_31_23,1.8499473962599347,0,79.75853803978545,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,68000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:16:18.141529,22.045071601867676,coletoressafra2122_31_23,2.715635266239718,0,66.81550387289573,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,680000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:16:41.143957,22.99942636489868,coletoressafra2122_31_23,2.3333388182637504,0,60.4804993745728,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,68000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:17:06.676329,25.530370712280273,coletoressafra2223_31_23,2.754287740888525,0,62.74316798030785,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,680000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:17:35.000124,28.320711851119995,coletoressafra2223_31_23,2.208012009434972,0,57.17090236558005,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,60000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:18:16.612330,41.61020588874817,coletoressafra2021_31_23,2.269047238403135,0,85.90365085045704,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,600000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:19:02.174246,45.558916330337524,coletoressafra2021_31_23,1.842982066984626,0,80.47126437582489,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,60000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:19:23.825415,21.6480712890625,coletoressafra2122_31_23,2.681264926097117,0,67.14253495363427,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,600000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:19:46.847494,23.020039319992065,coletoressafra2122_31_23,2.319980224966133,0,61.09645769483811,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,60000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:20:13.069626,26.2191321849823,coletoressafra2223_31_23,2.731772290939189,0,62.89559549128531,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,600000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:20:41.564741,28.49160885810852,coletoressafra2223_31_23,2.2100674217327727,0,57.43592703426762,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,10000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:21:19.122525,37.55477523803711,coletoressafra2021_31_23,2.5712991880414995,0,86.9895046143124,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,100000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:22:02.072677,42.94815444946289,coletoressafra2021_31_23,2.111887222548968,0,83.56660972463563,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,10000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:22:21.552157,19.47697162628174,coletoressafra2122_31_23,2.879071850171906,0,67.52612352631066,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,100000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:22:43.481730,21.92606472969055,coletoressafra2122_31_23,2.5380934742613865,0,66.10136628693843,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,10000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:23:07.466967,23.98223638534546,coletoressafra2223_31_23,3.089552209586329,0,65.0769055530734,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,100000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:23:34.136956,26.66698980331421,coletoressafra2223_31_23,2.5416676969165564,0,61.985432422458096,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,30000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:24:13.989392,39.849435806274414,coletoressafra2021_31_23,2.3194621038172936,0,84.5749730714643,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,300000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:24:58.548636,44.55624461174011,coletoressafra2021_31_23,1.8730562582167922,0,81.13705825467314,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,30000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:25:19.538649,20.98710060119629,coletoressafra2122_31_23,2.6749531882406448,0,66.98853606374723,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,300000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:25:42.129411,22.588671684265137,coletoressafra2122_31_23,2.3271020910323243,0,62.3262558009236,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,30000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:26:07.624140,25.491225719451904,coletoressafra2223_31_23,2.78249780595183,0,63.78852485842934,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,300000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:26:35.414483,27.787330627441406,coletoressafra2223_31_23,2.2525869894892003,0,59.471072053688026,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,18000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:27:13.980042,38.56255912780762,coletoressafra2021_31_23,2.3821023556100513,0,84.68699101329818,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,180000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:27:57.638289,43.65473771095276,coletoressafra2021_31_23,1.9236825247195521,0,82.5754282911452,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,18000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:28:17.977264,20.33647108078003,coletoressafra2122_31_23,2.703503122122676,0,66.90003553136845,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,180000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:28:40.331732,22.35097026824951,coletoressafra2122_31_23,2.3572351673804026,0,64.3833356059106,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,18000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:29:05.185474,24.850722312927246,coletoressafra2223_31_23,2.841165685539102,0,64.46104291461508,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,180000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:29:32.504573,27.316096305847168,coletoressafra2223_31_23,2.316156942098169,0,60.831566246931324,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,68000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:30:14.462229,41.954365730285645,coletoressafra2021_31_23,2.0954248697890674,0,85.3872766458037,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,680000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:31:00.483298,46.018067836761475,coletoressafra2021_31_23,1.6911437058834744,0,79.75853803978545,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,68000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:31:22.223061,21.737762689590454,coletoressafra2122_31_23,2.483476304985736,0,66.81550387289573,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,680000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:31:45.374748,23.148685216903687,coletoressafra2122_31_23,2.1345570810663244,0,60.4804993745728,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,68000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:32:11.724587,26.347838878631592,coletoressafra2223_31_23,2.5209224226791025,0,62.74316798030785,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,680000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:32:40.221171,28.493074417114258,coletoressafra2223_31_23,2.0216806875312714,0,57.17090236558005,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,42000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:33:21.103664,40.879987955093384,coletoressafra2021_31_23,2.1627103837745274,0,84.33182420477563,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,420000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:34:06.095072,44.98840355873108,coletoressafra2021_31_23,1.7501134495582498,0,82.10546459933815,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,42000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:34:27.390058,21.29298448562622,coletoressafra2122_31_23,2.5177688875315933,0,66.98065728778887,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,420000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:34:50.252379,22.85931968688965,coletoressafra2122_31_23,2.1844228886697694,0,62.437132222948776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,42000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:35:15.982551,25.727171897888184,coletoressafra2223_31_23,2.5934928308424876,0,63.28061894999035,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,420000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:35:43.973166,27.987613916397095,coletoressafra2223_31_23,2.0963850016022554,0,58.80810628585918,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,67000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:36:25.939554,41.963054180145264,coletoressafra2021_31_23,2.0338182158261744,0,85.44561065936846,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,670000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:37:11.591990,45.649951219558716,coletoressafra2021_31_23,1.6416570758869162,0,79.75853803978545,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,67000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:37:33.274711,21.680721759796143,coletoressafra2122_31_23,2.411077154916396,0,66.86020065899297,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,670000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:37:56.427626,23.149399280548096,coletoressafra2122_31_23,2.0725278408164676,0,60.4804993745728,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,67000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:38:23.090764,26.66014051437378,coletoressafra2223_31_23,2.450260212752606,0,62.77683986894868,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,670000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:38:51.727694,28.63393235206604,coletoressafra2223_31_23,1.963438492599904,0,57.17090236558005,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,96000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:39:34.502618,42.771923780441284,coletoressafra2021_31_23,1.9225134745122354,0,83.61035404988921,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,960000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:40:20.894665,46.388039350509644,coletoressafra2021_31_23,1.5650410837582451,0,78.24726286804838,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,96000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:40:42.877102,21.979065656661987,coletoressafra2122_31_23,2.311886833207217,0,66.1381524411843,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,960000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:41:06.265889,23.386767387390137,coletoressafra2122_31_23,1.9916393202021696,0,59.60689853482713,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,96000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:41:32.988803,26.719920873641968,coletoressafra2223_31_23,2.3230794744079835,0,62.00767324976982,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,960000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:42:01.789753,28.79794192314148,coletoressafra2223_31_23,1.8803553500937062,0,56.46018486728081,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,70000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:42:43.738531,41.94577693939209,coletoressafra2021_31_23,1.980092027108546,0,85.3872766458037,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,700000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:43:29.502030,45.7615020275116,coletoressafra2021_31_23,1.5984842023574424,0,79.75853803978545,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,70000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:43:51.287268,21.78172469139099,coletoressafra2122_31_23,2.3478952963446194,0,66.81550387289573,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,700000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 19:44:14.536232,23.247963905334473,coletoressafra2122_31_23,2.018381310016073,0,60.4804993745728,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,70000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:44:41.118599,26.57936382293701,coletoressafra2223_31_23,2.3843755826827695,0,62.74316798030785,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,700000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 19:45:09.672297,28.55019474029541,coletoressafra2223_31_23,1.9125612105236902,0,57.17090236558005,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,20000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 19:45:48.710422,39.035107135772705,coletoressafra2021_31_23,2.134280389283224,0,84.20000439869787,0
